ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max,last_parent_net,first_ann_date,summary,change_reason,update_flag
601083.SH,20251015,20250930,预增,62.72,66.89,117000.0,120000.0,71903.95,20251015,预计:净利润117000-120000,2025年前三季度，依托亚洲区域内贸易活跃度以及供应链协同效应，亚洲区域集装箱货运量稳步增长，根据集装箱贸易统计（CTS）数据显示，2025年1-8月亚洲区域内集装箱海运货运量同比增长5.5%。2025年前三季度，公司传统优势航线保持差异化竞争优势，上海日本航线、上海两岸间航线继续稳居市场占有率第一，筑强经营业绩基本盘；公司聚焦东南亚区域航线拓展，强化区域航线联动，继续以精品服务构建核心竞争力。报告期内，公司继续保持稳健的经营能力，经营业绩较同期预增。,1
603444.SH,20251015,20250930,预增,57.0,86.0,103200.0,122300.0,65750.0,20251015,预计:净利润103200-122300,2025年前三季度归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均较2024前三季度同比增加，主要系：本年前三季度《杖剑传说（大陆版）》《问剑长生（大陆版）》《道友来挖宝》《杖剑传说（境外版）》新上线，《封神幻想世界》于2024年10月上线，相比上年同期贡献增量利润。,1
603499.SH,20251015,20250930,预增,182.0,200.0,9400.0,10000.0,3335.9,20251015,预计:净利润9400-10000,1、报告期内，公司持续进行市场开拓，推动销售收入同比增长，利润水平同步提升。2、公司通过集团化、精细化管理，运营和资源利用效率不断提高。,1
600558.SH,20251015,20250930,预增,57.0,73.0,13500.0,14900.0,8619.0,20251015,预计:净利润13500-14900,本期业绩预增主要是产品销量增加和销售品种结构优化导致毛利增加。今年以来，面对复杂外部环境和行业竞争态势，公司重点加大对石化、煤化工、石油储罐、抽水蓄能、火电、磷酸铁锂、核电、风电、基础设施建设等在建、拟建项目的市场推广工作，充分发挥产品组合销售优势，公司自动化及高附加值产品占比稳步提升，效果显著。,0
603499.SH,20251015,20250930,预增,182.0,200.0,9400.0,10000.0,3335.9,20251015,预计:净利润9400-10000,1、报告期内，公司持续进行市场开拓，推动销售收入同比增长，利润水平同步提升。2、公司通过集团化、精细化管理，运营和资源利用效率不断提高。,0
603444.SH,20251015,20250930,预增,57.0,86.0,103200.0,122300.0,65750.0,20251015,预计:净利润103200-122300,2025年前三季度归属于上市公司股东的净利润和归属于上市公司股东的扣除非经常性损益的净利润均较2024前三季度同比增加，主要系：本年前三季度《杖剑传说（大陆版）》《问剑长生（大陆版）》《道友来挖宝》《杖剑传说（境外版）》新上线，《封神幻想世界》于2024年10月上线，相比上年同期贡献增量利润。,0
601083.SH,20251015,20250930,预增,62.72,66.89,117000.0,120000.0,71903.95,20251015,预计:净利润117000-120000,2025年前三季度，依托亚洲区域内贸易活跃度以及供应链协同效应，亚洲区域集装箱货运量稳步增长，根据集装箱贸易统计（CTS）数据显示，2025年1-8月亚洲区域内集装箱海运货运量同比增长5.5%。2025年前三季度，公司传统优势航线保持差异化竞争优势，上海日本航线、上海两岸间航线继续稳居市场占有率第一，筑强经营业绩基本盘；公司聚焦东南亚区域航线拓展，强化区域航线联动，继续以精品服务构建核心竞争力。报告期内，公司继续保持稳健的经营能力，经营业绩较同期预增。,0
600210.SH,20251015,20250930,预增,70.0,90.0,89686.0,100237.0,52756.36,20251015,预计:净利润89686-100237,"（一）主营业务影响：报告期内，公司管理层带领全体员工，围绕年度战略目标，积极推进创新与绿色转型，深化客户合作，公司前期投资包装主业项目陆续投产，并通过提升生产效率、优化成本管控、推进智能化升级等一系列举措，实现了销售收入和经营业绩的稳步增长。其中，位于上海佘山的房地产项目“上海晶园”三期北区最后14套别墅已于2025年上半年完成交付并确认相应收入。因此，公司2025年前三季度收入、利润同比实现较大增幅。（二）非经营性损益的影响：报告期内，公司以人民币29,851.59万元的价格向上海威尔泰工业自动化股份有限公司转让所持有的上海紫江新材料科技股份有限公司16,562,301股份，占紫江新材股份总数的27.89%，股份过户登记手续已办理完毕，公司已收到全部转让款，经初步测算，此次交易预计影响合并报表净利润2.4亿元左右。",0
002376.SZ,20251015,20250930,预增,45.0,65.0,5661.0,6442.0,3904.0,20251015,预计:净利润5661-6442,2025年前三季度，公司营业收入和归属于上市公司股东的净利润仍然延续快速增长的趋势。一是各类物流自动化分拣相关的智能物流装备，销售规模继续快速提升；二是智能自助终端产品中的智能快递柜、智能货柜产品，销售规模和区域持续突破；三是新零售综合运营业务，点位数量的规模增长带动商品售卖和创新增值业务稳步增长。公司经营管理团队和全体员工继续坚持“做大市场、做强创新、做硬质量、做精管理”的年度经营指导方针，坚定“一体两翼、八大业务”战略方向不动摇，持续打造支撑未来发展的“三个战略成长曲线”，努力实现有质量的增长。,0
603032.SH,20251015,20250930,预增,114.7305,145.4063,3500.0,4000.0,1629.95,20251015,预计:净利润3500-4000,2025年前三季度，公司业绩预增主要得益于精密制造业务板块的增长。一方面，公司加强内部管理，优化业务流程，提高运营效率，降本增效；另一方面，加大市场调研力度，深入了解客户需求变化，精准定位目标客户群体，同时积极拓展新兴市场，寻找新的利润增长点。在产品端，公司通过优化生产流程，减少了不必要的工序和物料浪费，使得原材料的利用率有所提升；在销售端，公司对市场动态进行跟踪与分析，通过对市场需求的深入了解，及时调整产品结构，并制定敏捷销售政策，根据市场价格波动与客户需求变化，提高产品的市场竞争力与利润空间；在经营端，公司加强供应链管理，与优质供应商建立良好合作关系，同时运用精细化管理手段，合理控制人力成本，避免人员冗余和资源闲置。通过一系列切实有效的举措，为提升经济效益奠定了坚实基础。,0
001217.SZ,20251015,20250930,预减,-73.84,-71.35,2100.0,2300.0,8027.19,20251015,预计:净利润2100-2300,（1）报告期内公司通过渠道拓展、服务优化不断拓宽市场，销售收入随着销量的增长而有所增加，但产品价格低位运行，毛利率较上年同期下降。（2）公司投资建设的“合成氨制气节能环保升级改造项目”于上半年投产，该项目机器设备采用双倍余额递减法进行加速折旧，报告期内折旧金额较大，对利润产生一定影响。综上，多重因素叠加导致公司报告期内营业收入增长，净利润同比出现下滑。公司将继续加强成本管控，优化生产工艺，提升运营效率，积极应对市场变化，努力改善经营状况。,0
601555.SH,20251015,20250930,预增,50.0,65.0,274800.0,302300.0,183155.4,20251015,预计:净利润274800-302300,2025年前三季度，公司以一流投行建设为目标，积极抢抓市场机遇，全力做好金融“五篇大文章”，强化合规风控能力，坚持走特色化经营的高质量发展之路，各项业务稳健发展，经营业绩稳中向好。报告期内，公司财富管理、投资交易等多项业务收入同比增长，成为推动经营业绩持续提升的重要引擎。,0
000600.SZ,20251015,20250930,预增,231.75,231.75,158300.0,158300.0,47716.85,20251015,预计:净利润158300,"公司2025年前三季度预计实现归属于上市公司股东的净利润约158,300.00万元，同比增加约231.75%，主要原因是煤炭市场价格回落，火电业务成本降低，公司控股及参股火电公司盈利增加。",0
600547.SH,20251015,20250930,预增,83.9,98.5,380000.0,410000.0,206600.0,20251015,预计:净利润380000-410000,2025年1-3季度，公司统筹优化生产布局，强化核心技术攻关，提升精细管理水平，在科学匹配项目建设的同时，显著提升运营效能，实现生产效率与资源利用率、项目建设速度的协同提升，同时叠加黄金价格上行因素，公司利润同比涨幅较大。为实现资源综合利用，公司抓住黄金价格上涨的有利时机，加大各类基础工程投入，科学合理调整矿山边际品位，充分利用低品位矿石资源；积极响应国家与山东省政府要求，推进矿山采掘外委施工逐步转为自营，进一步增加生产设备的购置、更新及产业工人的配备，从而推动公司更加长远、健康、可持续发展，为公司“十五五”规划奠定坚实基础。,0
600392.SH,20251015,20250930,预增,696.82,782.96,74000.0,82000.0,9286.96,20251015,预计:净利润74000-82000,报告期内，受市场供需格局变化等因素影响，稀土主要产品市场需求整体向好、产品价格同比上涨。公司紧抓市场机遇，优化产品生产及市场营销，加强管理赋能及成本管控，经营业绩与去年同期相比取得大幅度增长。,0
003017.SZ,20251015,20250930,预增,44.35,75.56,7400.0,9000.0,5126.58,20251015,预计:净利润7400-9000,本报告期内，归属于上市公司股东的净利润较上年同期上升44.35%-75.56%，主要是受市场影响，推动了主产品碳酸钾和兽用原料药的需求，与上年同期相比销量与价格均有所上涨，毛利率上升所致。,0
688255.SH,20251015,20250930,预减,-58.17,-54.68,1224.0,1326.0,2926.6,20251015,预计:净利润1224-1326,2025年1-9月，为提高公司产品的市场竞争力，公司持续加大投入力度，研发费用、管理费用等同比增长较多。股份支付费用、计提存货跌价准备同比增加和利息收入同比下降等因素也对公司2025年前三季度净利润影响较大。2025年第三季度，随着公司产品竞争力的逐步提升和下游市场需求的相对回暖，公司2025年第三季度业绩同比有所恢复。,0
000557.SZ,20251015,20250930,略增,31.43,31.43,29460.0,29460.0,22414.4,20251015,预计:净利润29460,"（一）为落实自治区政府关于“道口拆并及平改立”相关工作要求，进一步提高铁路运输安全，本年开展围网栽设及道口拆除项目，导致安全生产费同比增加约4,960万元。（二）因车辆维修、线路维修、折旧、人工成本等成本项目同比增加，导致铁路运输业务毛利下降约3,280万元。（三）公司全资子公司宁夏大古物流有限公司于2025年6月30日由破产管理人接管并办理移交手续。根据《企业会计准则》相关要求，公司丧失对宁夏大古物流有限公司的控制权，并将其剔除合并财务报表范围，故本期确认相关投资收益16,450.02万元，本项属于非经常性损益。",0
000531.SZ,20251015,20250930,预增,87.83,180.38,34500.0,51500.0,18368.01,20251015,预计:净利润34500-51500,本报告期公司经营业绩同向上升，归属于上市公司股东的净利润比上年同期增长87.83%～180.38%，扣除非经常性损益后的净利润比上年同期增长91.41%～185.46%，主要原因为：（1）汕头光伏项目投产、气电项目上网电价上升以及燃煤价格同比下降综合使得发电业务经营效益上升；（2）投资收益同比上升的影响。,0
000726.SZ,20251015,20250930,预增,70.23,84.12,49000.0,53000.0,28785.34,20251015,预计:净利润49000-53000,"公司2025年前三季度实现归属于上市公司股东的净利润增加，主要原因是出售交易性金融资产获得投资收益及所持有交易性金融资产产生公允价值变动等收益，上述收益计入非经常性损益，增加净利润约16,000万元。",0
003027.SZ,20251015,20250930,预增,154.3,233.77,4958.0,6507.0,1949.69,20251015,预计:净利润4958-6507,报告期内，得益于重点项目的集中交付，公司营业收入较上年同期显著增长；同时，公司持续推进内部管理改善，不仅明显提升了运营效率，还对成本费用实现了有效管控，这一系列举措共同为整体盈利增长提供了坚实支撑。,0
300012.SZ,20251015,20250930,略增,8.26,9.51,80840.0,81770.0,74669.96,20251015,预计:净利润80840-81770,"报告期内，公司归属于上市公司股东的净利润预计增长8.26%-9.51%，归属于上市公司股东的扣除非经常性损益后的净利润预计增长8.72%-10.04%；2025年三季度，公司归属于上市公司股东的净利润预计增长10%–13%，归属于上市公司股东的扣除非经常性损益后的净利润预计增长8.23%–11.34%，主要原因为：报告期内，公司始终坚持战略定力，以客户需求为核心深度升维品质服务，同时持续加大创新，双重举措共同驱动公司整体业绩实现稳步提升。与此同时，公司通过持续深化精益管理、数智化转型升级，强化组织能力建设，成功构建起核心竞争优势，有效推动归母净利润较上年同期实现稳健增长。公司稳步推进战略并购和国际化扩张落地工作，预计将在四季度形成业绩贡献，为公司长期发展注入新动能。预计非经常性损益对公司净利润的影响额约为4,618.50万元，主要为报告期收到多项政府补助及理财收益，上年同期非经常性损益为4,559.06万元。",0
002560.SZ,20251015,20250930,预增,50.01,111.12,10800.0,15200.0,7199.71,20251015,预计:净利润10800-15200,1、报告期内，公司聚焦优势业务，优化客户结构，落实高质量发展目标，实现营业收入持续快速增长，同时产品毛利率趋于稳定。2、报告期内，子公司成都航飞航空机械设备制造有限公司订单饱满，且订单交付量显著提升，实现了营业收入和利润率的双重回升。,0
603992.SH,20251015,20250930,预减,-51.67,-50.11,15500.0,16000.0,32072.35,20251015,预计:净利润15500-16000,本报告期内，公司底层商业逻辑未发生变化，主要客户项目及订单稳中修复向好，公司经营业绩逐季好转，Q3归母净利润环比增长30%~40%，但受国际贸易环境及宏观经济形势变化的持续影响，公司主要销售区域收入同比下滑；公司认为当前外部扰动为短期影响，因此持续按计划投入研发、市场拓展与海外基地建设，为后续发力积蓄动能。本报告期内，公司加快越南生产基地建设，前期费用支出增加；越南松霖2025年6月已开始出货，进入产能爬坡阶段，为公司国际业务打开新空间。公司坚定不移地执行既定战略，按计划持续加强机器人、大健康软硬件及智能厨卫的研发投入，加快国际化智造基地布局，积极开拓新市场及新客户，发挥“创新、设计、智造”三大底层共享优势，以多品类协同优势实现细分领域差异化竞争，以实现公司高质量发展。,0
688582.SH,20251015,20250930,预增,56.43,91.19,21600.0,26400.0,13808.46,20251015,预计:净利润21600-26400,2025年前三季度，公司凭借产品性能领先、自主研发等优势，获得不同领域客户的认可，继续保持业绩快速增长。报告期内，一方面公司在手订单充足，按计划在前三季度顺利交付；另一方面，凭借公司产品竞争实力，主动寻求合作、初次试用及送样的客户持续增加。,0
000899.SZ,20251015,20250930,略增,29.59,42.87,82817.0,91305.0,63906.16,20251015,预计:净利润82817-91305,2025年前三季度公司业绩同比增长的主要原因：公司所属火电厂本期燃料成本较上年同期有所下降导致。,0
001696.SZ,20251015,20250930,预增,70.0,100.0,66500.0,78235.0,39117.61,20251015,预计:净利润66500-78235,报告期内，通用机械业务和摩托车发动机业务规模增长，以及公司投资联营企业收益提升，公司整体业绩实现同比增长。,0
002689.SZ,20251015,20250930,扭亏,512.3212,718.263,3384.0,5074.0,-820.62,20251015,预计:净利润3384-5074,本报告期内，得益于国家“一带一路”倡议的高质量推进以及国内旧梯更新改造项目获得超长期特别国债政策支持的双重驱动下，公司凭借品牌影响力、技术实力以及综合服务能力等核心竞争优势，通过精准研判市场机遇，优化市场布局，在营业收入方面相较去年同期有所增长。同时，公司持续强化成本费用管控，深入推进精益生产与供应链管理，对报告期内营业毛利率及净利润的增长起到了积极作用。,0
603086.SH,20251015,20250930,预增,2807.87,3211.74,18000.0,20500.0,619.01,20251015,预计:净利润18000-20500,公司主打产品烯草酮的市场售价较同期大幅上涨及创制产品吡唑喹草酯系列在本年度实现销售，带动公司产品毛利率的增长；公司推动运营改革，实施毛利分配方案，充分调动各单位的积极性，落实各项成本管控，企业运行效率持续提升。,0
002793.SZ,20251015,20250930,扭亏,108.5541,109.4962,2270.0,2520.0,-26537.0,20251015,预计:净利润2270-2520,1、公司核心创新药产品替戈拉生片的商业化进程进一步深化。商业团队在市场拓展与准入方面取得积极进展，推动该产品在目标市场的终端覆盖持续扩大，销量实现同比显著提升，成为业绩增长的重要动力。2、本报告期内，公司持续优化营运资金管理，通过组织应收款项的专项清收工作，有效改善公司经营性现金流的同时减少了坏账损失。,0
002497.SZ,20251015,20250930,预增,106.97,132.84,32000.0,36000.0,15461.31,20251015,预计:净利润32000-36000,"报告期内，公司优质头部客户订单稳定，部分客户终端产品市场反馈良好带动公司锂盐产品第三季度销量大幅增长，公司加强生产运营各环节管控，加强矿、产、销平衡，提高效率，降低成本，使公司经营业绩回升向好，较去年同期有所增长。经初步核算，预计2025年前三季度归属于上市公司股东的净利润为32,000万元—36,000万元，同比增长106.97%—132.84%；其中第三季度单季度归属于上市公司股东的净利润为18,422.67万元—22,422.67万元，环比增长245.58%-320.62%，同比增长251.37%—327.66%。",0
000970.SZ,20251015,20250930,扭亏,290.24,337.79,8000.0,10000.0,-4205.3,20251015,预计:净利润8000-10000,2025年前三季度，面对日益激烈的市场竞争和复杂多变的外部环境，公司采取稳中求进、以进促稳的经营方针，积极应对各类突发事件和风险，持续开展技术创新和管理优化，采取降本增效、降费增率等有效措施，努力开拓市场。通过全体员工共同努力，公司经营业绩同比取得了较大幅度的增长；同时，本期公司汇兑收益较上年同期有一定幅度的增长；本期公司资产减值损失较上年同期大幅减少。,0
000554.SZ,20251015,20250930,预增,87.0,125.0,10000.0,12000.0,5331.26,20251015,预计:净利润10000-12000,当期加大了高毛利商品销售力度。,0
002609.SZ,20251015,20250930,预增,58.11,86.01,6800.0,8000.0,4300.89,20251015,预计:净利润6800-8000,报告期内，公司持续推动“AI+停车经营”战略的落地，各项创新业务新签订单继续保持较高增速，带动创新业务收入规模实现较快增长，业务转型进一步深化。同时，传统智能硬件业务企稳发展，助力公司营业收入和净利润实现增长。,0
000537.SZ,20251015,20250930,略减,-23.35,-0.44,70174.0,91146.0,91552.05,20251015,预计:净利润70174-91146,公司报告期归属于上市公司股东的净利润较上年同期减少的主要原因：一是存量项目限电率、市场化加剧及电价下行影响，利润空间压缩；二是新项目主要为控股持有，一定程度影响归母净利润。,0
603893.SH,20251015,20250930,预增,116.0,127.0,76000.0,80000.0,35171.0,20251015,预计:净利润76000-80000,2025年前三季度，AIoT市场需求保持增长。受益于AI技术不断迭代和应用场景持续扩展，AIoT百行百业正处在创新发展周期。报告期内，公司长期战略布局按预期推进。因应旗舰RK3588带领各AIoT算力平台在汽车电子、机器视觉、工业应用及各类机器人市场持续渗透，公司营业收入快速增长，带动净利润同比增长116%~127%。由于DDR4存储芯片从供应短缺到价格暴涨，促使部分客户中高端AIoT产品向DDR5转型，方案调整时间影响短期需求，导致三季度业绩增长略缓，随后会继续快速增长。,0
002170.SZ,20251015,20250930,预增,230.79,260.15,67600.0,73600.0,20435.81,20251015,预计:净利润67600-73600,2025年前三季度磷矿石及其加工的产品和肥料销售收入大幅增长。,0
601005.SH,20251015,20250930,续亏,82.963,84.4444,-23000.0,-21000.0,-135000.0,20251015,预计:净利润-23000--21000,预计2025年前三季度归属于母公司所有者的净利润大幅减亏的主要原因有：（一）“采购降本”与“销售增利”双向赋能，显著改善盈利能力：采购端深化近地化布局、精准控库、优化QP结构（当月入库占比稳定维持在50%以上），实现采购成本精准压降；销售端通过渠道拓展、结构优化及商务模式调整，推动板卷产品分位值攀升，叠加市场下行期锁价比例提升、高品种钢占比稳固，进一步提升产品附加值与竞争力。（二）“成本压降”与“效率提升”双轨并行，增强风险抵御能力：一方面推进生产全流程精益管理，以技术优化与资源高效利用严控成本，固废返生产利用创年度新高、钢铁料消耗达年度最优、配煤强粘比降至年度最低，能源利用效率稳步提升，全方位推动制造成本降低；另一方面持续推进精细化管控，矿石库存创历史新低，风险管控能力持续优化。,0
002319.SZ,20251015,20250930,续亏,97.4141,98.7071,-60.0,-30.0,-2320.28,20251015,预计:净利润-60--30,公司预计2025年前三季度归属上市公司股东的净利润为亏损60万元至亏损30万元；预计2025年前三季度归属于上市公司股东扣除非经常性损益后的净利润为亏损140万至亏损70万元。公司2025年前三季度（2025年1月至9月）经营亏损主要原因如下：（1）油墨行业终端市场需求恢复缓慢，产品价格竞争激烈，整体盈利空间受限；（2）公司加大市场推广与销售投入，销售费用上升；（3）对联营企业的投资亏损。公司预计2025年第三季度（2025年7月至9月）实现盈利的主要原因系:降本增效措施落实及毛利率提升所致。预计公司2025年前三季度（2025年1月至9月）非经常性损益盈利约50万元，主要系公司收到政府补助和报废不良品损失。,0
300628.SZ,20251015,20250930,略减,-8.0,-3.0,189946.0,200269.0,206463.0,20251015,预计:净利润189946-200269,2025年前三季度，公司营业收入预计较上年同期增长2%-6%，净利润同比下降3%-8%。报告期内，公司销售业务依然总体保持平稳，因国际贸易环境波动及海外产能转移节奏所带来的影响有所改善，第三季度公司收入与利润均实现环比和同比双回升，三季度经营表现持续改善。,0
300590.SZ,20251015,20250930,预减,-55.0,-50.0,6027.0,6697.0,13394.38,20251015,预计:净利润6027-6697,1、2025年，全球经济持续震荡。美国关税及地缘政治冲突对全球贸易的影响仍然存在，同时叠加新产品替代升级、客户需求波动等多方因素的影响，公司2025年上半年度的营业收入同比有所下降，随着公司“新产品、新技术、新客户、新应用场景”的落地，以及海外产能的逐步释放，公司业绩呈现恢复态势，第三季度营业收入同比上升。2、报告期内，公司各项费用同比增加。一是新项目开发推进，使得研发投入、产品认证等费用相应增长；二是营销、研发等人工成本增加；三是销售拓展增长导致费用增加。3、公司通过持续推进国产替代、生产工艺优化及技术迭代升级等多项措施，有效优化成本结构，提升运营效率。报告期内，公司整体毛利率保持在40%以上的较高水平。4、两轮车“新国标”已于9月1日起正式实施，9月至11月为销售过渡期，2025年12月1日之后，所有销售的电动自行车产品均必须符合新标准规定。公司符合“新国标”的两轮车产品已于第四季度开始出货。视频车联网、工业路由器、动物溯源产品的销售情况较上年同期均有所增长，新兴领域拓展顺利。5、公司旗下专注于前沿产业投资的子公司孵化的AI潮玩，植入自研AI智能体核心引擎，产品预计支持4G、wifi、BLE、星闪SLE等多通信制式，并提供主动式交互，争取尽快开展小批量出货的测试认证工作。6、报告期内，预计非经常性损益对公司净利润的影响金额约900万元。,0
300322.SZ,20251015,20250930,预增,1258.39,1313.24,4953.0,5153.0,364.63,20251015,预计:净利润4953-5153,报告期内，公司持续挖潜增效、优化业务结构，主要产品量产交付规模大幅提升，整体业绩实现高速增长。第三季度，1、智能穿戴天线等产品与国内知名AI眼镜客户的合作进入量产阶段。2、车载天线和线束业务保持快速发展态势，净利润实现数倍增长；车载天线取得某国际知名汽车厂商的全球供应商资质，线束业务获得国内知名汽车客户的电池包线束项目定点。3、热虹吸和PCS液冷板等产品实现小批量出货；游戏机SOC散热模组达到量产高峰；同时积极拓展服务器液冷等业务。,0
000792.SZ,20251014,20250930,略增,36.89,49.62,430000.0,470000.0,314125.07,20251014,预计:净利润430000-470000,报告期，氯化钾产量约326.62万吨，销量约286.09万吨；碳酸锂产量约3.16万吨，销量约3.15万吨。报告期内，氯化钾价格较上年同期有所上升，带动该业务板块盈利增长；碳酸锂市场价格出现下行调整，但综合来看，公司整体业绩较上年同期实现增长。,0
603379.SH,20251014,20250930,预增,171.73,193.46,152404.0,164596.0,56087.26,20251014,预计:净利润152404-164596,"（一）主营业务影响2025年，第二代氟制冷剂（HCFCs）生产配额进一步削减，第三代氟制冷剂（HFCs）继续实行生产配额管理，竞争格局持续优化，下游需求增长，市场价格稳步上行。2025年前三季度，公司氟制冷剂产品均价同比大幅上涨，盈利能力稳步提升。（二）非经营性损益影响预计公司2025年前三季度非经常性损益金额为1,100.00万元，主要包括政府补助、投资收益、资产处置损益等。预计非经常性损益合计比上年同期将减少132.82万元。",0
000833.SZ,20251014,20250930,预增,86.87,109.11,42000.0,47000.0,22476.0,20251014,预计:净利润42000-47000,公司2025年三季度净利润较上年同期大幅增长，主要原因：（一）报告期内，公司持续推进降本增效工作，实现产品成本有效降低；同时矿石类主要产品价格同比上涨。在成本优势与产品价格上涨的双重驱动下，矿石板块销售利润实现同步增长。（二）报告期内，非经常性损益项目对归属于上市公司股东的净利润无重大影响。,0
300836.SZ,20251014,20250930,预增,158.04,210.2,4700.0,5650.0,1821.39,20251014,预计:净利润4700-5650,1、报告期内，公司不断开拓新的领域市场，深耕产业链上下游，持续提升运营效率与成本费用管控能力，完善各应用领域的业务布局和产品结构，2025年前三季度营业收入实现了稳定增长，盈利能力稳步提升。2、报告期内，随着消费电子及工业品市场需求回暖与技术升级，客户对智能设备投入需求显著提升，进一步提升了公司消费电子领域市场份额的增长。同时，公司智能技术创新与产品迭代升级，不断推动对产品结构的优化，公司消费电子领域的盈利能力稳步上升。3、公司火工品及含能材料相关领域业务产能持续释放，带动营业收入稳定增长。伴随订单的稳定交付，公司产能利用率持续提高，规模化效应显现，公司盈利能力显著提升。4、公司继续加大研发投入，加速多元化业务战略布局，持续加大在AI智能配套产品等前沿领域的研发投入与市场渗透，以不断提升核心竞争力，力争为全体股东创造更大价值。5、报告期内，因实施公司股权激励计划确认的股份支付费用约为600万元，对本期归属于上市公司股东的净利润有一定影响。,0
300446.SZ,20251014,20250930,略增,12.0,24.0,60019.0,66450.0,53588.49,20251014,预计:净利润60019-66450,公司坚持稳中求进、以进促稳的工作主基调，2025年前三季度经营业绩延续增长态势。其中，汽车零部件业务在客户需求增长的驱动下，实现营业收入同比增长约25%，带动公司整体收入与利润同比增长；油气装备业务延续稳健态势，经营业绩与上年同期基本持平。,0
688805.SH,20251014,20250930,略增,34.4,43.07,4650.0,4950.0,3459.9,20251014,预计:净利润4650-4950,2025年1-9月，在无液氦超导产品收入放量增长、重点客户合作持续深入及国内医疗设备采购需求逐步释放等因素带动下，公司营业收入及经营业绩均较快增长。,0
603766.SH,20251014,20250930,预增,69.13,80.26,152000.0,162000.0,89869.79,20251014,预计:净利润152000-162000,2025年前三季度，受益于公司摩托车业务及通用机械业务规模增长，以及无极系列产品结构持续优化，公司整体业绩实现同比增长。,0
300138.SZ,20251014,20250930,预增,344.05,401.55,27800.0,31400.0,6260.59,20251014,预计:净利润27800-31400,"2025年前三季度，主要植提类产品实现的收入和毛利额同比增长，盈利能力恢复；棉籽类业务行情回暖，经营环境显著改善，同比实现扭亏为盈，公司整体业绩较上年同期上升。经初步测算，预计2025年前三季度实现归属于上市公司股东的净利润为27,800万元—31,400万元，同比增长344.05%至401.55%，其中非经常性损益影响金额约6,000万元。",0
002171.SZ,20251014,20250930,预增,2057.62,2242.56,35000.0,38000.0,1622.16,20251014,预计:净利润35000-38000,1、随着公司产品升级与技术改造项目有序投产，产能释放有效驱动了产销规模与营业收入的持续增长；2、公司坚定推进产品升级与精细化管理，产品附加值逐步提升，市场核心竞争力稳步增强。,0
688117.SH,20251014,20250930,预增,100.53,145.1,11420.0,13957.0,5694.66,20251014,预计:净利润11420-13957,报告期内，公司主营业务稳定发展，随着投建产能不断落地，公司多肽原料药业务订单需求持续增长，带动公司整体业绩稳步提升，与同期相比业绩实现较大增长，使得公司保持较强的市场竞争力与持续盈利能力。,0
601336.SH,20251014,20250930,预增,45.0,65.0,2998600.0,3412200.0,2068000.0,20251014,预计:净利润2998600-3412200,本公司2025年前三季度业绩预计增长的主要原因是：公司深入践行金融国企使命担当，聚焦主责主业，强化“以客户为中心”的战略导向，紧密围绕提升市场竞争力的核心目标，巩固并全面深化专业化、市场化、系统化改革，扎实做好金融“五篇大文章”。公司聚焦保险业务价值增长和品质提升，升级强基工程，强化制度经营和队伍自主经营能力提升，在产品、服务、队伍、生态、科技、运营等领域全面做好保险负债端的经营管理，加快推进分红险转型，坚定走高质量、内涵式发展道路；同时坚定看好中国经济未来前景，充分发挥保险资金“长期资本、耐心资本、战略资本”优势，积极响应保险资金入市的号召，持续优化资产配置结构，增配能够抵御低利率挑战的优质底仓资产，夯实长期收益基础。前三季度中国资本市场回稳向好，使得公司2025年前三季度投资收益，在去年同期高增长基础上继续同比大幅增长，进而实现了2025年前三季度净利润同比较大增长。,0
000791.SZ,20251014,20250930,略增,11.86,15.47,155000.0,160000.0,138562.64,20251014,预计:净利润155000-160000,本报告期预计归属于上市公司股东的净利润同比增加（原报告数据），主要是2024年公司实施发行股份及支付现金购买资产并募集配套资金，常乐公司已于2024年11月正式纳入公司合并报表范围；预计归属于上市公司股东的净利润同比增加（重述后数据），主要是预计报告期内发电成本较上年同期有所下降。,0
